strand;type;clone;glyc_stock_box_as_plasmid;comment_as_plasmid;origin_id;date_as_plasmid;Created at;Updated at;qc validation;name;temp_name;number;strict_validation;plasmid_validation;target
Unknown;Transgene;;5;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-SNCG-hCatch-GFP-WPRE avec SV40;None;275;0;1;RGC
Unknown;Transgene;;5;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;AAV-flox-EF1a-hCatCh-YFP;None;276;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-SNCG-hCatCh+H134R -GFP-WPRE;None;277;0;1;RGC
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;AAV-flox-hCatCh+H134R -YFP;None;278;0;1;Unknown
Unknown;Transgene;;5;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-SNCG-hCatch-GFP-WPRE;None;279;0;1;RGC
Unknown;Transgene;;5;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pGP-CMV-GCaMP6s;None;280;0;1;Ubiquitous
Unknown;Transgene;;5;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pGP-CMV-GCaMP6m;None;281;0;1;Ubiquitous
Unknown;Transgene;;5;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pGP-CMV-GCaMP6f;None;282;0;1;Ubiquitous
Unknown;Transgene;;5;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pRSET-RCaMP1h;None;283;0;1;Unknown
Unknown;Transgene;;5;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-CMV-ChR2-D156A-mKate-NpHR;None;284;0;1;Ubiquitous
Unknown;Transgene;;5;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-CMV-ChR2-H134R-mKate-NpHR;None;285;0;1;Ubiquitous
Unknown;Transgene;;5;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pscAAV-hCAR-eGFP;None;286;0;1;Cones
Unknown;Transgene;;5;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pscAAV-mCAR-eGFP;None;287;0;1;Cones
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-4xGRM6-ChR2-YFP;None;288;0;1;Bipolar cells on
Unknown;Transgene;;5;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAVss-mCar-eNpHR-WPRE;None;289;0;1;Cones
Unknown;Transgene;;7;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-CMV-SWopsin-mCherry-ER1A;None;290;0;1;Ubiquitous
Unknown;Transgene;;7;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-LW-eGFP-ER1A;None;291;0;1;Unknown
Unknown;Transgene;;7;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-LW-eGFP;None;292;0;1;Unknown
Unknown;Transgene;;5;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pscAAV-CMV-GCaMP6s-BGHpA;None;293;0;1;Ubiquitous
Unknown;Transgene;;5;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pscAAV-CMV-GCaMP6m-BGHpA;None;294;0;1;Ubiquitous
Unknown;Transgene;;5;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pscAAV-CAG-eNpHR-eYFP;None;295;0;1;Ubiquitous
Unknown;Transgene;;5;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pscAAV-CAG-NpHR-eGFP;None;296;0;1;Ubiquitous
Unknown;Transgene;;5;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pscAAV-CAG-NpHR-WPRE;None;297;0;1;Ubiquitous
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-sh-SANS1- GFP;None;298;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-sh-SANS2- GFP;None;299;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-sh-Lucif_rase- GFP;None;300;0;1;Unknown
Unknown;Transgene;;5;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-sshCAr-eGFP;None;301;0;1;Cones
Unknown;Transgene;;5;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAVss-hCar-eNpHR-WPRE;None;302;0;1;Cones
Unknown;Transgene;;5;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-ss-hSyn-FLEX-ReaChR-Citrine;None;303;0;1;neuronal
Unknown;Transgene;;5;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV2-hSyn-ReaChR-Citrine;None;304;0;1;neuronal
Unknown;Transgene;;5;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pLenti-ss-hSyn-ReaChR-Citrine;None;305;0;1;neuronal
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV,hSyn,H134RChR2,GFP;None;306;0;1;neuronal
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pLenti-CaMKIIa-C1V1(E122T)-TS-EYFP ;None;307;0;1;Ubiquitous
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pLenti-CaMKIIa-C1V1(E162T)-TS-EYFP ;None;308;0;1;Ubiquitous
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pLenti-CaMKIIa-C1V1(E122/162T)-TS-EYFP ;None;309;0;1;Ubiquitous
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pLenti-CaMKIIa-hChR2 (C128S/D156A)-EYFP;None;310;0;1;Ubiquitous
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pLenti-CaMKIIa-hChR2 (T159C)-EYFP-WPRE;None;311;0;1;Ubiquitous
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pLenti-CaMKIIa-hChR2 (E123T/T159C)-EYFP-WPRE;None;312;0;1;Ubiquitous
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-CaMKIIa-C1V1(E122/162T)-TS-EYFP ;None;313;0;1;Ubiquitous
Unknown;Transgene;;7;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-CaMKIIa-C1V1(E122/162T)-TS-mCherry;None;314;0;1;Ubiquitous
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-Ef1a-DIO-C1V1(E122/162T)-TS-EYFP ;None;315;0;1;Ubiquitous
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-Ef1a-DIO-C1V1(E122/162T)-TS-mCherry;None;316;0;1;Ubiquitous
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-CaMKIIa-C1V1(E162T)-p2A-EYFP ;None;317;0;1;Ubiquitous
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-CaMKIIa-hChR2 (C128S/D156A)-EYFP;None;318;0;1;Ubiquitous
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-CaMKIIa-hChR2 (C128S/D156A)-mCherry;None;319;0;1;Ubiquitous
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-Ef1a-DIO-hChR2 (C128S/D156A)-EYFP;None;320;0;1;Ubiquitous
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-Ef1a-DIO-hChR2 (C128S/D156A)-mCherry;None;321;0;1;Ubiquitous
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-CaMKIIa-hChR2 (E123T/T159C)-EYFP;None;322;0;1;Ubiquitous
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-CaMKIIa-hChR2 (E123T/T159C)-mCherry;None;323;0;1;Ubiquitous
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-Ef1a-eNpHR3,0-EYFP;None;324;0;1;Ubiquitous
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pLenti-CaMKIIa-hChR2 (C128A)-EYFP-WPRE;None;325;0;1;Ubiquitous
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pLenti-CaMKIIa-hChR2 (C128S)-EYFP-WPRE;None;326;0;1;Ubiquitous
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pLenti-CaMKIIa-hChR2 (C128T)-EYFP-WPRE;None;327;0;1;Ubiquitous
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-CaMKIIa-hChR2 (C128A/H134R)-EYFP;None;328;0;1;Ubiquitous
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pLenti-CaMKIIa-hChR2 (C128A/H134R)-EYFP;None;329;0;1;Ubiquitous
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pLenti-CaMKII-hChief-GFP;None;330;0;1;Ubiquitous
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pLenti-CaMKII-Chrimson WT-GFP;None;331;0;1;Ubiquitous
Unknown;Transgene;;5;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pLenti-CaMKII-Chronos-GFP-WPRE;None;332;0;1;Ubiquitous
Unknown;Transgene;;5;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pLenti(?)-CAG-ChrimsonR-dtTomato;None;333;0;1;Ubiquitous
Unknown;Transgene;;5;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pscAAV-CMV-GCaMP6f-BGHpA;None;334;0;1;Ubiquitous
Unknown;Transgene;;5;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV CMV-hCatCH-SpeI-GFP;None;335;0;1;Ubiquitous
Unknown;Transgene;;5;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-SNCG-hCatch-SpeI-GFP-WPRE;None;336;0;1;RGC
Unknown;Transgene;;5;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pscAAV-4xGRm6-GFP;None;337;0;1;Bipolar cells on
Unknown;Transgene;;5;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pscAAV-1xGrM6-GFP;None;338;0;1;Bipolar cells on
Unknown;Transgene;;5;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-SNCG-hCatch-MBD-GFP ;None;339;0;1;RGC
Unknown;Transgene;;5;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-CMV-hCatch-MBD-GFP;None;340;0;1;Ubiquitous
Unknown;Transgene;;5;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-sCAG-Tandem;None;341;0;1;Ubiquitous
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;scCAG-eGFP-2A-SANS;None;342;0;1;Ubiquitous
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;scCAG-SANS;None;343;0;1;Ubiquitous
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;scCAG-RdCVF2;None;344;0;1;Ubiquitous
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;scCAG-RdCVF2v;None;345;0;1;Ubiquitous
Unknown;Transgene;;5;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pscAAV-CMV-RCaMP1h-BGHpA;None;346;0;1;Ubiquitous
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssSNCG-hCatch sans stop!-WPRE;None;347;0;1;RGC
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssCMV-hCatch sans stop!- WPRE;None;348;0;1;Ubiquitous
Unknown;Transgene;;7;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssSNCG-hCatch-WPRE;None;349;0;1;RGC
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-CMV-hCatch-WPRE;None;350;0;1;Ubiquitous
Unknown;Transgene;;5;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssSNCG-hCatch-MBD sans stop!-WPRE;None;351;0;1;RGC
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssSNCG-hCatch-MBD-WPRE;None;352;0;1;RGC
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;scCAG-ReachR-GFP;None;353;0;1;Ubiquitous
Unknown;Transgene;;5;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;scCAG-ChrimsonR-GFP;None;354;0;1;Ubiquitous
Unknown;Transgene;;5;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;scCAG-eNpHR;None;355;0;1;Ubiquitous
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pDD345-DF1-ChRM4i-2A-mCherry;None;356;0;1;Unknown
Unknown;Transgene;;5;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;puc19;None;357;0;1;Unknown
Unknown;Transgene;;5;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pscAAV-CAG-hCatCh-GFP;None;358;0;1;Ubiquitous
Unknown;Transgene;;5;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;No-name;None;359;0;1;Bipolar cells on
Unknown;Transgene;;5;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-SNCG-hCatch-GFP-WPRE ultime;None;360;0;1;RGC
Unknown;Transgene;;5;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;No-name;None;361;0;1;Bipolar cells on
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-DIO-vLWO-1A;None;362;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-DIO-vSWO-1B;None;363;0;1;Unknown
Unknown;Transgene;;5;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-mCar-ChrimsonR-tdTomato;None;364;0;1;Cones
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;psc-AAV-1xGrM6-ReachR-Citrine-BGHpA;None;365;0;1;Bipolar cells on
Unknown;Transgene;;5;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pTR-SB-smCBA-dp71;None;366;0;1;Ubiquitous
Unknown;Transgene;;5;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pTR-SB-smCBA-dp71sh4;None;367;0;1;Ubiquitous
Unknown;Transgene;;5;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-1xGrm6-ChrimsonR-dtTomato;None;368;0;1;Bipolar cells on
Unknown;Transgene;;5;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-4xGrm6-ChrimsonR-dtTomato;None;369;0;1;Bipolar cells on
Unknown;Transgene;;5;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-mCAR-LWO-GFP;None;370;0;1;Cones
Unknown;Transgene;;5;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pscAAV-CAG-eNpHR3,0-YFP;None;371;0;1;Ubiquitous
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-SNCG-hCatch-GFP-WPRE ultime v2;None;372;0;1;RGC
Unknown;Transgene;;5;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-SNCG-hChR2 (H134R)-GFP-WPRE ;None;373;0;1;RGC
Unknown;Transgene;;5;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;puc19-CAP2+pept1 ;None;374;0;1;Unknown
Unknown;Transgene;;5;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;puc19-CAP2+pept2 ;None;375;0;1;Unknown
Unknown;Transgene;;5;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;puc19-CAP2+pept3 ;None;376;0;1;Unknown
Unknown;Transgene;;6;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-hROmini-LWO-GFP;None;377;0;1;Red cones
Unknown;Transgene;;6;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-mCAR-eNphR2,0V-EYFP;None;378;0;1;Cones
Unknown;Transgene;;6;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-mCar-eNpHR2,0V-WPRE;None;379;0;1;Cones
Unknown;Transgene;;6;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-hCar-eNpHR2,0V-WPRE;None;380;0;1;Cones
Unknown;Transgene;;5;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-hRO-eNpHR-eYFP;None;381;0;1;Red cones
Unknown;Transgene;;6;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-SNCG-hCatch (T159S)-GFP-WPRE;None;382;0;1;RGC
Unknown;Transgene;;6;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-4xgrm6-ReachR-Citrine;None;383;0;1;Bipolar cells on
Unknown;Transgene;;6;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-1xgrm6-ReachR-Citrine;None;384;0;1;Bipolar cells on
Unknown;Transgene;;6;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-hCar-eNpHR2,0V-GFP-WPRE;None;385;0;1;Cones
Unknown;Transgene;;6;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-mCar-eNpHR2,0V-GFP-WPRE;None;386;0;1;Cones
Unknown;Transgene;;6;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-hCAr-eNpHR2,0V-YFP-WPRE;None;387;0;1;Cones
Unknown;Transgene;;6;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pscAAV-CAG-eNpHR2,0V-eYFP;None;388;0;1;Ubiquitous
Unknown;Transgene;;6;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pscAAV-CAG-eNpHR2,0V;None;389;0;1;Ubiquitous
Unknown;Transgene;;6;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-hRo-LWO-GFP;None;390;0;1;Red cones
Unknown;Transgene;;6;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-CaMKIIa-SwiChR(C128A)-TS-eYFP;None;391;0;1;Ubiquitous
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-hRho-eNpHR-EYFP;None;392;0;1;Unknown
Unknown;Transgene;;7;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pscAAV-CAG-mem-Killer Red;None;393;0;1;Ubiquitous
Unknown;Transgene;;6;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-NheI-mCAR-NcoI-eNphR2,0V-EYFP;None;394;0;1;Cones
Unknown;Transgene;;6;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-NheI-mCar-eNpHR2,0V-WPRE;None;395;0;1;Cones
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-1xGrm6-Grm6-eGFP;None;396;0;1;Bipolar cells on
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-1xGrm6-Grm6;None;397;0;1;Bipolar cells on
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-mCAR-ClaI-eNphR2,0V-EYFP;None;398;0;1;Cones
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-mCar-ClaI-eNpHR2,0V-WPRE;None;399;0;1;Cones
Unknown;Transgene;;6;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-mCar-ClaI-eNphR-EYFP;None;400;0;1;Cones
Unknown;Transgene;;6;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-hSyn-ChR2 long-citrine;None;401;0;1;neuronal
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;puc19-CAP2;None;402;0;1;Unknown
Unknown;Transgene;;6;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-mCar-SwiChR-TS-eYFP;None;403;0;1;Cones
Unknown;Transgene;;6;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pCap2 Maurocalcine pep1;None;404;0;1;Unknown
