"strand";"type";"clone";"glyc_stock_box_as_plasmid";"comment_as_plasmid";"origin_as_plasmid";"date_as_plasmid";"Created at";"Updated at";"Qc validation";"name";"temp_name";"number"
"unknown";"unknown";"";"0";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pCMV-SANS";"None";"255"
"unknown";"unknown";"";"0";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pAAV-CMV-ChR2 long";"None";"256"
"ss";"unknown";"";"5";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pssAAV CMV-hCatCH-GFP";"None";"257"
"ss";"unknown";"";"0";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pssAAV-CAG-Clomeleon1";"None";"258"
"sc";"unknown";"";"0";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pscAAV-EFS-wtOnu-T2A-mCherry-SPA";"None";"259"
"sc";"unknown";"";"0";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pscAAV-EFS-T2A-mCherry-SPA";"None";"260"
"sc";"unknown";"";"0";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pscAAV-sCMV-mBFP";"None";"261"
"sc";"unknown";"";"0";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pscAAV-sCMV-eGFP";"None";"262"
"sc";"unknown";"";"0";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pscAAV-sCMV-mCherry";"None";"263"
"sc";"unknown";"";"0";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pscAAV-EFS-mBFP";"None";"264"
"sc";"unknown";"";"0";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pscAAV-EFS-eGFP";"None";"265"
"sc";"unknown";"";"0";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pscAAV-EFS-mCherry";"None";"266"
"sc";"unknown";"";"5";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pscAAV-smCBA-mCherry";"None";"267"
"ss";"unknown";"";"0";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pssAAV-SNCG-GFP-WPRE";"None";"268"
"unknown";"unknown";"";"0";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pAAV-HA-NLS-CRE";"None";"269"
"unknown";"unknown";"";"0";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pAsRed2C1 Vector";"None";"270"
"unknown";"unknown";"";"0";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"PEGFP-Ci+SANS-Macaque";"None";"271"
"unknown";"unknown";"";"0";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pAAV-GFP opsin rv right";"None";"272"
"ss";"unknown";"";"0";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pssAAV-SNCG-hChR2 (H134R)-GFP-WPRE mauvais itr";"None";"273"
"unknown";"unknown";"";"0";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pAAV-hCAr-NpHR";"None";"274"
"ss";"unknown";"";"5";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pssAAV-SNCG-hCatch-GFP-WPRE avec SV40";"None";"275"
"unknown";"unknown";"";"5";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"AAV-flox-EF1a-hCatCh-YFP";"None";"276"
"ss";"unknown";"";"0";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pssAAV-SNCG-hCatCh+H134R -GFP-WPRE";"None";"277"
"unknown";"unknown";"";"0";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"AAV-flox-hCatCh+H134R -YFP";"None";"278"
"ss";"unknown";"";"5";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pssAAV-SNCG-hCatch-GFP-WPRE";"None";"279"
"unknown";"unknown";"";"5";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pGP-CMV-GCaMP6s";"None";"280"
"unknown";"unknown";"";"5";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pGP-CMV-GCaMP6m";"None";"281"
"unknown";"unknown";"";"5";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pGP-CMV-GCaMP6f";"None";"282"
"unknown";"unknown";"";"5";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pRSET-RCaMP1h";"None";"283"
"unknown";"unknown";"";"5";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pAAV-CMV-ChR2-D156A-mKate-NpHR";"None";"284"
"unknown";"unknown";"";"5";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pAAV-CMV-ChR2-H134R-mKate-NpHR";"None";"285"
"sc";"unknown";"";"5";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pscAAV-hCAR-eGFP";"None";"286"
"sc";"unknown";"";"5";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pscAAV-mCAR-eGFP";"None";"287"
"unknown";"unknown";"";"0";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pAAV-4xGRM6-ChR2-YFP";"None";"288"
"ss";"unknown";"";"5";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pAAVss-mCar-eNpHR-WPRE";"None";"289"
"unknown";"unknown";"";"7";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pAAV-CMV-SWopsin-mCherry-ER1A";"None";"290"
"unknown";"unknown";"";"7";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pAAV-LW-eGFP-ER1A";"None";"291"
"unknown";"unknown";"";"7";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pAAV-LW-eGFP";"None";"292"
"sc";"unknown";"";"5";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pscAAV-CMV-GCaMP6s-BGHpA";"None";"293"
"sc";"unknown";"";"5";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pscAAV-CMV-GCaMP6m-BGHpA";"None";"294"
"sc";"unknown";"";"5";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pscAAV-CAG-eNpHR-eYFP";"None";"295"
"sc";"unknown";"";"5";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pscAAV-CAG-NpHR-eGFP";"None";"296"
"sc";"unknown";"";"5";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pscAAV-CAG-NpHR-WPRE";"None";"297"
"unknown";"unknown";"";"0";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pAAV-sh-SANS1- GFP";"None";"298"
"unknown";"unknown";"";"0";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pAAV-sh-SANS2- GFP";"None";"299"
"unknown";"unknown";"";"0";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pAAV-sh-Lucif_rase- GFP";"None";"300"
"ss";"unknown";"";"5";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pAAV-sshCAr-eGFP";"None";"301"
"ss";"unknown";"";"5";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pAAVss-hCar-eNpHR-WPRE";"None";"302"
"ss";"unknown";"";"5";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pAAV-ss-hSyn-FLEX-ReaChR-Citrine";"None";"303"
"ss";"unknown";"";"5";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pAAV2-hSyn-ReaChR-Citrine";"None";"304"
"ss";"unknown";"";"5";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pLenti-ss-hSyn-ReaChR-Citrine";"None";"305"
"unknown";"unknown";"";"0";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pAAV,hSyn,H134RChR2,GFP";"None";"306"
"unknown";"unknown";"";"0";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pLenti-CaMKIIa-C1V1(E122T)-TS-EYFP ";"None";"307"
"unknown";"unknown";"";"0";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pLenti-CaMKIIa-C1V1(E162T)-TS-EYFP ";"None";"308"
"unknown";"unknown";"";"0";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pLenti-CaMKIIa-C1V1(E122/162T)-TS-EYFP ";"None";"309"
"unknown";"unknown";"";"0";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pLenti-CaMKIIa-hChR2 (C128S/D156A)-EYFP";"None";"310"
"unknown";"unknown";"";"0";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pLenti-CaMKIIa-hChR2 (T159C)-EYFP-WPRE";"None";"311"
"unknown";"unknown";"";"0";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pLenti-CaMKIIa-hChR2 (E123T/T159C)-EYFP-WPRE";"None";"312"
"unknown";"unknown";"";"0";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pAAV-CaMKIIa-C1V1(E122/162T)-TS-EYFP ";"None";"313"
"unknown";"unknown";"";"7";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pAAV-CaMKIIa-C1V1(E122/162T)-TS-mCherry";"None";"314"
"unknown";"unknown";"";"0";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pAAV-Ef1a-DIO-C1V1(E122/162T)-TS-EYFP ";"None";"315"
"unknown";"unknown";"";"0";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pAAV-Ef1a-DIO-C1V1(E122/162T)-TS-mCherry";"None";"316"
"unknown";"unknown";"";"0";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pAAV-CaMKIIa-C1V1(E162T)-p2A-EYFP ";"None";"317"
"unknown";"unknown";"";"0";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pAAV-CaMKIIa-hChR2 (C128S/D156A)-EYFP";"None";"318"
"unknown";"unknown";"";"0";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pAAV-CaMKIIa-hChR2 (C128S/D156A)-mCherry";"None";"319"
"unknown";"unknown";"";"0";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pAAV-Ef1a-DIO-hChR2 (C128S/D156A)-EYFP";"None";"320"
"unknown";"unknown";"";"0";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pAAV-Ef1a-DIO-hChR2 (C128S/D156A)-mCherry";"None";"321"
"unknown";"unknown";"";"0";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pAAV-CaMKIIa-hChR2 (E123T/T159C)-EYFP";"None";"322"
"unknown";"unknown";"";"0";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pAAV-CaMKIIa-hChR2 (E123T/T159C)-mCherry";"None";"323"
"unknown";"unknown";"";"0";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pAAV-Ef1a-eNpHR3,0-EYFP";"None";"324"
"unknown";"unknown";"";"0";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pLenti-CaMKIIa-hChR2 (C128A)-EYFP-WPRE";"None";"325"
"unknown";"unknown";"";"0";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pLenti-CaMKIIa-hChR2 (C128S)-EYFP-WPRE";"None";"326"
"unknown";"unknown";"";"0";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pLenti-CaMKIIa-hChR2 (C128T)-EYFP-WPRE";"None";"327"
"unknown";"unknown";"";"0";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pAAV-CaMKIIa-hChR2 (C128A/H134R)-EYFP";"None";"328"
"unknown";"unknown";"";"0";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pLenti-CaMKIIa-hChR2 (C128A/H134R)-EYFP";"None";"329"
"unknown";"unknown";"";"0";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pLenti-CaMKII-hChief-GFP";"None";"330"
"unknown";"unknown";"";"0";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pLenti-CaMKII-Chrimson WT-GFP";"None";"331"
"unknown";"unknown";"";"5";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pLenti-CaMKII-Chronos-GFP-WPRE";"None";"332"
"unknown";"unknown";"";"5";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pLenti(?)-CAG-ChrimsonR-dtTomato";"None";"333"
"sc";"unknown";"";"5";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pscAAV-CMV-GCaMP6f-BGHpA";"None";"334"
"ss";"unknown";"";"5";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pssAAV CMV-hCatCH-SpeI-GFP";"None";"335"
"ss";"unknown";"";"5";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pssAAV-SNCG-hCatch-SpeI-GFP-WPRE";"None";"336"
"sc";"unknown";"";"5";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pscAAV-4xGRm6-GFP";"None";"337"
"sc";"unknown";"";"5";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pscAAV-1xGrM6-GFP";"None";"338"
"ss";"unknown";"";"5";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pssAAV-SNCG-hCatch-MBD-GFP ";"None";"339"
"unknown";"unknown";"";"5";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pAAV-CMV-hCatch-MBD-GFP";"None";"340"
"unknown";"unknown";"";"5";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pAAV-sCAG-Tandem";"None";"341"
"sc";"unknown";"";"0";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"scCAG-eGFP-2A-SANS";"None";"342"
"sc";"unknown";"";"0";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"scCAG-SANS";"None";"343"
"sc";"unknown";"";"0";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"scCAG-RdCVF2";"None";"344"
"sc";"unknown";"";"0";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"scCAG-RdCVF2v";"None";"345"
"sc";"unknown";"";"5";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pscAAV-CMV-RCaMP1h-BGHpA";"None";"346"
"ss";"unknown";"";"0";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pssSNCG-hCatch sans stop!-WPRE";"None";"347"
"ss";"unknown";"";"0";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pssCMV-hCatch sans stop!- WPRE";"None";"348"
"ss";"unknown";"";"7";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pssSNCG-hCatch-WPRE";"None";"349"
"ss";"unknown";"";"0";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pssAAV-CMV-hCatch-WPRE";"None";"350"
"ss";"unknown";"";"5";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pssSNCG-hCatch-MBD sans stop!-WPRE";"None";"351"
"ss";"unknown";"";"0";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pssSNCG-hCatch-MBD-WPRE";"None";"352"
"sc";"unknown";"";"0";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"scCAG-ReachR-GFP";"None";"353"
"sc";"unknown";"";"5";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"scCAG-ChrimsonR-GFP";"None";"354"
"sc";"unknown";"";"5";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"scCAG-eNpHR";"None";"355"
"unknown";"unknown";"";"0";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pDD345-DF1-ChRM4i-2A-mCherry";"None";"356"
"unknown";"unknown";"";"5";"commercial";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"puc19";"None";"357"
"sc";"unknown";"";"5";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pscAAV-CAG-hCatCh-GFP";"None";"358"
"ss";"unknown";"";"5";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"No-name";"None";"359"
"ss";"unknown";"";"5";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pssAAV-SNCG-hCatch-GFP-WPRE ultime";"None";"360"
"ss";"unknown";"";"5";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"No-name";"None";"361"
"unknown";"unknown";"";"0";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pAAV-DIO-vLWO-1A";"None";"362"
"unknown";"unknown";"";"0";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pAAV-DIO-vSWO-1B";"None";"363"
"ss";"unknown";"";"5";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pssAAV-mCar-ChrimsonR-tdTomato";"None";"364"
"sc";"unknown";"";"0";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"psc-AAV-1xGrM6-ReachR-Citrine-BGHpA";"None";"365"
"ss";"unknown";"";"5";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pTR-SB-smCBA-dp71";"None";"366"
"ss";"unknown";"";"5";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pTR-SB-smCBA-dp71sh4";"None";"367"
"ss";"unknown";"";"5";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pssAAV-1xGrm6-ChrimsonR-dtTomato";"None";"368"
"ss";"unknown";"";"5";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pssAAV-4xGrm6-ChrimsonR-dtTomato";"None";"369"
"ss";"unknown";"";"5";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pssAAV-mCAR-LWO-GFP";"None";"370"
"sc";"unknown";"";"5";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pscAAV-CAG-eNpHR3,0-YFP";"None";"371"
"ss";"unknown";"";"0";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pssAAV-SNCG-hCatch-GFP-WPRE ultime v2";"None";"372"
"ss";"unknown";"";"5";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pssAAV-SNCG-hChR2 (H134R)-GFP-WPRE ";"None";"373"
"unknown";"unknown";"";"5";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"puc19-CAP2+pept1 ";"None";"374"
"unknown";"unknown";"";"5";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"puc19-CAP2+pept2 ";"None";"375"
"unknown";"unknown";"";"5";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"puc19-CAP2+pept3 ";"None";"376"
"ss";"unknown";"";"6";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pssAAV-hROmini-LWO-GFP";"None";"377"
"ss";"unknown";"";"6";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pssAAV-mCAR-eNphR2,0V-EYFP";"None";"378"
"ss";"unknown";"";"6";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pssAAV-mCar-eNpHR2,0V-WPRE";"None";"379"
