production_id;plate_id;created_at;username;name;titer;titer_atcc;titer_to_atcc;date_of_production
574;1543;September 25, 2015;cwinkler;574;556000000000000,00;4260000000000,00;4280938967136,15;August 18, 2017
574;1544;September 29, 2015;mdesrosiers;574;33400000000000,00;3950000000,00;277346835443038,00;August 18, 2017
575;1542;September 10, 2015;#N/A;575;545000000000,00;;;May 8, 2017
575;1543;September 25, 2015;cwinkler;575;2570000000000,00;4260000000000,00;19787793427,23;May 8, 2017
575;1544;September 29, 2015;mdesrosiers;575;95100000000,00;3950000000,00;789691139240,51;September 8, 2017
576;1542;September 10, 2015;#N/A;576;266000000000000,00;;;September 8, 2017
576;1543;September 25, 2015;cwinkler;576;624000000000000,00;4260000000000,00;4804507042253,52;September 8, 2017
576;1544;September 29, 2015;mdesrosiers;576;42000000000000,00;3950000000,00;348759493670886,00;September 8, 2017
576;1610;March 3, 2016;crobert;576;174000000000000,00;113000000000,00;50506194690265,50;September 8, 2017
577;1542;September 10, 2015;#N/A;577;721000000000000,00;;;September 22, 2017
577;1543;September 25, 2015;cwinkler;577;2530000000000000,00;4260000000000,00;19479812206572,80;September 22, 2017
577;1544;September 29, 2015;mdesrosiers;577;130000000000000,00;3950000000,00;1079493670886080,00;September 22, 2017
577;1606;February 4, 2016;crobert;577;145000000000000,00;24200000000,00;196528925619835,00;September 29, 2017
577;Test dPCR;February 8, 2016;#N/A;577;372000000000000,00;17600000000,00;693272727272727,00;September 29, 2017
577;1639;August 19, 2016;crobert;577;43400000000000,00;35900000000,00;39652367688022,30;September 29, 2017
578;1545;October 7, 2015;cwinkler;578;4810000000000,00;20900000000,00;7548708133971,29;September 29, 2017
579;1545;October 7, 2015;cwinkler;579;5240000000000,00;20900000000,00;8223540669856,46;October 6, 2017
580;1545;October 7, 2015;cwinkler;580;50200000000000,00;20900000000,00;78782775119617,20;October 6, 2017
580;1607;February 10, 2016;crobert;580;16700000000000,00;56000000000,00;9781428571428,57;October 6, 2017
580;1610;March 3, 2016;crobert;580;11200000000000,00;113000000000,00;3250973451327,43;October 6, 2017
581;1545;October 7, 2015;cwinkler;581;34000000000000,00;20900000000,00;53358851674641,10;October 6, 2017
582;1545;October 7, 2015;cwinkler;582;135000000000000,00;20900000000,00;211866028708134,00;October 6, 2017
583;1545;October 7, 2015;cwinkler;583;450000000000000,00;20900000000,00;706220095693780,00;October 6, 2017
584;1546;October 15, 2015;cwinkler;584;6680000000000,00;800000000000,00;273880000000,00;October 6, 2017
585;1546;October 15, 2015;cwinkler;585;281000000000000,00;800000000000,00;11521000000000,00;October 13, 2017
586;1546;October 15, 2015;cwinkler;586;201000000000000,00;800000000000,00;8241000000000,00;October 13, 2017
586;1653;November 23, 2016;jmurat;586;4179310000000,00;6100000000,00;22472355409836,10;October 13, 2017
586;1654;November 25, 2016;jmurat;586;4201000000000,00;10700000000,00;12877831775700,90;October 13, 2017
587;1546;October 15, 2015;cwinkler;587;335000000000000,00;800000000000,00;13735000000000,00;October 20, 2017
587;1616;March 24, 2016;mdesrosiers;587;124000000000000,00;96100000000,00;42322580645161,30;October 20, 2017
588;1547;October 29, 2015;cwinkler;588;189000000000000,00;1660000000000,00;3734457831325,30;October 20, 2017
588;1549;November 26, 2015;cwinkler;588;17500000000000,00;67000000000,00;8567164179104,48;October 20, 2017
588;1549;November 26, 2015;cwinkler;588;12100000000000,00;67000000000,00;5923582089552,24;October 27, 2017
588;1550;December 2, 2015;cwinkler;588;131000000000000,00;382000000000,00;11248167539267,00;October 27, 2017
588;1551;December 9, 2015;cwinkler;588;15400000000000,00;82200000000,00;6145012165450,12;
588;1553;December 22, 2015;mdesrosiers;588;4170000000000,00;12400000000,00;11030322580645,20;
589;1547;October 29, 2015;cwinkler;589;1980000000000000,00;1660000000000,00;39122891566265,10;
589;1549;November 26, 2015;cwinkler;589;93300000000000,00;67000000000,00;45675223880597,00;
589;1553;December 22, 2015;mdesrosiers;589;63600000000000,00;12400000000,00;168232258064516,00;
590;1547;October 29, 2015;cwinkler;590;2620000000000000,00;1660000000000,00;51768674698795,20;
590;1550;December 2, 2015;cwinkler;590;1440000000000000,00;382000000000,00;123643979057592,00;
590;1551;December 9, 2015;cwinkler;590;165000000000000,00;82200000000,00;65839416058394,20;
591;1547;October 29, 2015;cwinkler;591;1270000000000000,00;1660000000000,00;25093975903614,50;
591;1550;December 2, 2015;cwinkler;591;535000000000000,00;382000000000,00;45937172774869,10;
591;1551;December 9, 2015;cwinkler;591;62600000000000,00;82200000000,00;24979075425790,80;
592;1549;November 26, 2015;cwinkler;592;214000000000000,00;67000000000,00;104764179104478,00;
593;1549;November 26, 2015;cwinkler;593;353000000000000,00;67000000000,00;172811940298507,00;
594;1549;November 26, 2015;cwinkler;594;66000000000000,00;67000000000,00;32310447761194,00;
595;1549;November 26, 2015;cwinkler;595;587000000000000,00;67000000000,00;287367164179104,00;
596;1549;November 26, 2015;cwinkler;596;8360000000000,00;67000000000,00;4092656716417,91;
596;1553;December 22, 2015;mdesrosiers;596;3070000000000,00;12400000000,00;8120645161290,32;
597;1550;December 2, 2015;cwinkler;597;1270000000000000,00;382000000000,00;109047120418848,00;
597;1551;December 9, 2015;cwinkler;597;150000000000000,00;82200000000,00;59854014598540,10;
598;1550;December 2, 2015;cwinkler;598;1880000000000000,00;382000000000,00;161424083769633,00;
598;1551;December 9, 2015;cwinkler;598;240000000000000,00;82200000000,00;95766423357664,20;
599;1550;December 2, 2015;cwinkler;599;3610000000000000,00;382000000000,00;309968586387435,00;
599;1551;December 9, 2015;cwinkler;599;362000000000000,00;82200000000,00;144447688564477,00;
599;1618;April 6, 2016;crobert;599;924000000000000,00;31900000000,00;950068965517241,00;
600;1550;December 2, 2015;cwinkler;600;7740000000000000,00;382000000000,00;664586387434555,00;
600;1551;December 9, 2015;cwinkler;600;771000000000000,00;82200000000,00;307649635036496,00;
600;1618;April 6, 2016;crobert;600;1700000000000000,00;31900000000,00;1747962382445140,00;
601;1550;December 2, 2015;cwinkler;601;2180000000000000,00;382000000000,00;187183246073298,00;
601;1551;December 9, 2015;cwinkler;601;237000000000000,00;82200000000,00;94569343065693,40;
601;1607;February 10, 2016;crobert;601;375000000000000,00;56000000000,00;219642857142857,00;
602;1550;December 2, 2015;cwinkler;602;10500000000000000,00;382000000000,00;901570680628272,00;
602;1551;December 9, 2015;cwinkler;602;1270000000000000,00;82200000000,00;506763990267640,00;
603;1552;December 14, 2015;cwinkler;603;16400000000000,00;42800000000,00;12568224299065,40;
604;1552;December 14, 2015;cwinkler;604;12100000000000,00;42800000000,00;9272897196261,68;
605;1552;December 14, 2015;cwinkler;605;200000000000000,00;42800000000,00;153271028037383,00;
606;1552;December 14, 2015;cwinkler;606;15600000000000,00;42800000000,00;11955140186915,90;
606;1553;December 22, 2015;mdesrosiers;606;9430000000000,00;12400000000,00;24943870967741,90;
607;1553;December 22, 2015;mdesrosiers;607;500000000000,00;12400000000,00;1322580645161,29;
608;1553;December 22, 2015;mdesrosiers;608;1730000000000,00;12400000000,00;4576129032258,06;
609;1601;January 14, 2016;cwinkler;609;121000000000000,00;55600000000,00;71381294964028,80;
610;1601;January 14, 2016;cwinkler;610;139000000000,00;55600000000,00;82000000000,00;
611;1601;January 14, 2016;cwinkler;611;289000000000000,00;55600000000,00;170489208633094,00;
611;1701;January 11, 2016;crobert;611;250000000000000,00;5510000000,00;1488203266787660,00;
611;1702;January 11, 2016;crobert;611;484000000000000,00;8810000000,00;1801952326901250,00;
611;1712;March 29, 2017;jmurat;611;214000000000000,00;34100000000,00;205841642228739,00;
612;1601;January 14, 2016;cwinkler;612;146000000000000,00;55600000000,00;86129496402877,70;
613;1601;January 14, 2016;cwinkler;613;6110000000000,00;55600000000,00;3604460431654,68;
613;1607;February 10, 2016;crobert;613;6950000000000,00;56000000000,00;4070714285714,29;
614;1601;January 14, 2016;cwinkler;614;2460000000000,00;55600000000,00;1451223021582,73;
614;1607;February 10, 2016;crobert;614;2120000000000,00;56000000000,00;1241714285714,29;
615;1602;January 21, 2016;cwinkler;615;99200000000000,00;47700000000,00;68212997903563,90;
616;1602;January 21, 2016;cwinkler;616;173000000000000,00;47700000000,00;118960167714885,00;
617;1602;January 21, 2016;cwinkler;617;294000000000000,00;47700000000,00;202163522012579,00;
618;1602;January 21, 2016;cwinkler;618;446000000000000,00;47700000000,00;306683438155136,00;
619;1603;January 27, 2016;crobert;619;429000000000,00;68300000000,00;206020497803,81;
619;1608;February 17, 2016;cwinkler;619;459000000000,00;7410000000,00;2031740890688,26;
619;1635;July 21, 2016;crobert;619;218000000000,00;8190000000,00;873064713064,71;
620;1603;January 27, 2016;crobert;620;232000000000,00;68300000000,00;111414348462,67;
620;1608;February 17, 2016;cwinkler;620;39900000000,00;7410000000,00;176615384615,39;
621;1603;January 27, 2016;crobert;621;3440000000000,00;68300000000,00;1652005856515,37;
621;1608;February 17, 2016;cwinkler;621;1710000000000,00;7410000000,00;7569230769230,77;
622;1603;January 27, 2016;crobert;622;1300000000000,00;68300000000,00;624304538799,41;
622;1608;February 17, 2016;cwinkler;622;962000000000,00;7410000000,00;4258245614035,09;
623;1604;February 3, 2016;crobert;623;1670000000000,00;168000000,00;326047619047619,00;
623;1606;February 4, 2016;crobert;623;25900000000000,00;24200000000,00;35104132231405,00;
624;1604;February 3, 2016;crobert;624;176000000000000,00;168000000,00;34361904761904800,00;
624;1606;February 4, 2016;crobert;624;339000000000000,00;24200000000,00;459471074380165,00;
625;1604;February 3, 2016;crobert;625;15500000000,00;168000000,00;3026190476190,48;
625;1606;February 4, 2016;crobert;625;18600000000000,00;24200000000,00;25209917355371,90;
626;1604;February 3, 2016;crobert;626;9580000000,00;168000000,00;1870380952380,95;
626;1606;February 4, 2016;crobert;626;443000000000,00;24200000000,00;600429752066,12;
627;1607;February 10, 2016;crobert;627;89300000000000,00;56000000000,00;52304285714285,70;
628;1607;February 10, 2016;crobert;628;8780000000000,00;56000000000,00;5142571428571,43;
629;1607;February 10, 2016;crobert;629;72300000000000,00;56000000000,00;42347142857142,90;
630;1607;February 10, 2016;crobert;630;404000000000000,00;56000000000,00;236628571428571,00;
631;1608;February 17, 2016;cwinkler;631;16000000000000,00;7410000000,00;70823211875843,50;
632;1608;February 17, 2016;cwinkler;632;72000000000000,00;7410000000,00;318704453441296,00;
633;1608;February 17, 2016;cwinkler;633;45700000000000,00;7410000000,00;202288798920378,00;
634;1608;February 17, 2016;cwinkler;634;105000000000000,00;7410000000,00;464777327935223,00;
635;1609;February 25, 2016;crobert;635;400000000000000,00;68900000000,00;190420899854862,00;
636;1609;February 25, 2016;crobert;636;659000000000000,00;68900000000,00;313718432510885,00;
637;1609;February 25, 2016;crobert;637;980000000000000,00;68900000000,00;466531204644412,00;
638;1609;February 25, 2016;crobert;638;119000000000000,00;68900000000,00;56650217706821,50;
639;1609;February 25, 2016;crobert;639;591000000000,00;68900000000,00;281346879535,56;
639;1619;April 14, 2016;crobert;639;80700000000000,00;808000000,00;3275940594059410,00;
639;1620;April 15, 2016;crobert;639;252000000000000,00;13100000000,00;630961832061069,00;
639;1622 1;April 27, 2016;crobert;639;276000000000000,00;26800000000,00;337791044776119,00;
640;1609;February 25, 2016;crobert;640;436000000000,00;68900000000,00;207558780841,80;
640;1619;April 14, 2016;crobert;640;20800000000,00;808000000,00;844356435643,56;
640;1620;April 15, 2016;crobert;640;154000000000,00;13100000000,00;385587786259,54;
640;1622 1;April 27, 2016;crobert;640;33100000000,00;26800000000,00;40510447761,19;
641;1610;March 3, 2016;crobert;641;241000000000000,00;113000000000,00;69953982300885,00;
642;1610;March 3, 2016;crobert;642;273000000000000,00;113000000000,00;79242477876106,20;
643;1610;March 3, 2016;crobert;643;57400000000,00;113000000000,00;16661238938,05;
644;1610;March 3, 2016;crobert;644;476000000000000,00;113000000000,00;138166371681416,00;
645;1610;March 3, 2016;crobert;645;1740000000000000,00;113000000000,00;505061946902655,00;
646;1610;March 3, 2016;crobert;646;1390000000000000,00;113000000000,00;403469026548673,00;
647;1610;March 3, 2016;crobert;647;4440000000000000,00;113000000000,00;1288778761061950,00;
648;1611;March 9, 2016;cwinkler;648;7830000000000,00;17000000000,00;32800000000,00;
649;1611;March 9, 2016;cwinkler;649;57500000000000,00;17000000000,00;110941176470588,00;
650;1611;March 9, 2016;cwinkler;650;38300000000000,00;17000000000,00;73896470588235,30;
651;1611;March 9, 2016;cwinkler;651;1770000000000,00;17000000000,00;3415058823529,41;
651;1616;March 24, 2016;mdesrosiers;651;6990000000000,00;96100000000,00;2385764828303,85;
652;1611;March 9, 2016;cwinkler;652;14700000000,00;17000000000,00;28362352941,18;
653;1611;March 9, 2016;cwinkler;653;206000000000000,00;17000000000,00;397458823529412,00;
653;1616;March 24, 2016;mdesrosiers;653;512000000000000,00;96100000000,00;174751300728408,00;
654;1611;March 9, 2016;cwinkler;654;53200000000000,00;17000000000,00;102644705882353,00;
654;1616;March 24, 2016;mdesrosiers;654;185000000000000,00;96100000000,00;63142559833506,80;
655;1612;March 15, 2016;crobert;655;14000000000000,00;19100000000,00;24041884816753,90;
656;1612;March 15, 2016;crobert;656;44100000000000,00;19100000000,00;75731937172774,90;
657;1612;March 15, 2016;crobert;657;11300000000000,00;19100000000,00;19405235602094,20;
658;1612;March 15, 2016;crobert;658;49600000000000,00;19100000000,00;85176963350785,30;
659;1613;March 22, 2016;cwinkler;659;46400000000000,00;120000000000,00;12682666666666,70;
659;1614;March 23, 2016;cwinkler;659;39000000000000,00;185000000000,00;6914594594594,59;
659;1616;March 24, 2016;mdesrosiers;659;115000000000000,00;96100000000,00;39250780437044,70;
660;1613;March 22, 2016;cwinkler;660;2490000000000,00;120000000000,00;680600000000,00;
660;1614;March 23, 2016;cwinkler;660;2780000000000,00;185000000000,00;492886486486,49;
660;1616;March 24, 2016;mdesrosiers;660;4390000000000,00;96100000000,00;1498355879292,40;
661;1613;March 22, 2016;cwinkler;661;5290000000000,00;120000000000,00;1445933333333,33;
661;1614;March 23, 2016;cwinkler;661;4310000000000,00;185000000000,00;764151351351,35;
661;1616;March 24, 2016;mdesrosiers;661;7380000000000,00;96100000000,00;2518876170655,57;
662;1613;March 22, 2016;cwinkler;662;1860000000000,00;120000000000,00;508400000000,00;
662;1614;March 23, 2016;cwinkler;662;1370000000000,00;185000000000,00;242897297297,30;
662;1616;March 24, 2016;mdesrosiers;662;1750000000000,00;96100000000,00;597294484911,55;
663;1613;March 22, 2016;cwinkler;663;13900000000000,00;120000000000,00;3799333333333,33;
663;1614;March 23, 2016;cwinkler;663;13200000000000,00;185000000000,00;2340324324324,32;
663;1616;March 24, 2016;mdesrosiers;663;29300000000000,00;96100000000,00;10000416233090,50;
664;1613;March 22, 2016;cwinkler;664;1060000000000,00;120000000000,00;289733333333,33;
664;1614;March 23, 2016;cwinkler;664;799000000000,00;185000000000,00;141660540540,54;
664;1616;March 24, 2016;mdesrosiers;664;793000000000,00;96100000000,00;270659729448,49;
665;1615;March 24, 2016;crobert;665;410000000000000,00;38200000000,00;352041884816754,00;
666;1615;March 24, 2016;crobert;666;38000000000000,00;38200000000,00;32628272251308,90;
667;1615;March 24, 2016;crobert;667;95300000000,00;38200000000,00;81828272251,31;
668;1615;March 24, 2016;crobert;668;4620000000000,00;38200000000,00;3966910994764,40;
669;1617;March 31, 2016;crobert;669;7430000000000000,00;160000000000,00;1523150000000000,00;
670;1617;March 31, 2016;crobert;670;4550000000000000,00;160000000000,00;932750000000000,00;
671;1617;March 31, 2016;crobert;671;14700000000000000,00;160000000000,00;3013500000000000,00;
671;1728;July 26, 2017;crobert;671;8980000000000,00;806000000,00;365439205955335,00;
671;1729;July 27, 2017;crobert;671;317000000000000,00;17200000000,00;604511627906977,00;
672;1617;March 31, 2016;crobert;672;351000000000,00;160000000000,00;71955000000,00;
673;1618;April 6, 2016;crobert;673;109000000000000,00;31900000000,00;112075235109718,00;
674;1618;April 6, 2016;crobert;674;18900000000000,00;31900000000,00;19433228840125,40;
675;1618;April 6, 2016;crobert;675;579000000000,00;31900000000,00;595335423197,49;
676;1618;April 6, 2016;crobert;676;102000000000000,00;31900000000,00;104877742946708,00;
677;1619;April 14, 2016;crobert;677;35200000000,00;808000000,00;1428910891089,11;
677;1620;April 15, 2016;crobert;677;166000000000,00;13100000000,00;415633587786,26;
678;1619;April 14, 2016;crobert;678;4050000000000,00;808000000,00;164405940594059,00;
678;1620;April 15, 2016;crobert;678;17600000000000,00;13100000000,00;44067175572519,10;
679;1619;April 14, 2016;crobert;679;237000000000,00;808000000,00;9620792079207,92;
679;1620;April 15, 2016;crobert;679;1270000000000,00;13100000000,00;3179847328244,27;
680;1619;April 14, 2016;crobert;680;13100000000000,00;808000000,00;531782178217822,00;
680;1620;April 15, 2016;crobert;680;49000000000000,00;13100000000,00;122687022900763,00;
681;1621;April 27, 2016;crobert;681;237000000000000,00;15200000000,00;511421052631579,00;
682;1621;April 27, 2016;crobert;682;32600000000000,00;15200000000,00;70347368421052,60;
682;1637;July 21, 2016;crobert;682;11300000000000,00;6210000000,00;59684380032206,10;
683;1621;April 27, 2016;crobert;683;8740000000000,00;15200000000,00;18860000000000,00;
684;1621;April 27, 2016;crobert;684;3940000000000,00;15200000000,00;8502105263157,89;
684;1637;July 21, 2016;crobert;684;1100000000000,00;6210000000,00;5809983896940,42;
685;1621;April 27, 2016;crobert;685;14800000000000,00;15200000000,00;31936842105263,20;
686;1621;April 27, 2016;crobert;686;7500000000000,00;15200000000,00;16184210526315,80;
686;1637;July 21, 2016;crobert;686;2350000000000,00;6210000000,00;12412238325281,80;
687;1621;April 27, 2016;crobert;687;63200000000000,00;15200000000,00;136378947368421,00;
688;1621;April 27, 2016;crobert;688;48900000000000,00;15200000000,00;105521052631579,00;
689;1622 2;May 10, 2016;cwinkler;689;75900000000000,00;8180000000,00;304342298288509,00;
690;1622 2;May 10, 2016;cwinkler;690;153000000000000,00;8180000000,00;613496332518337,00;
691;1622 2;May 10, 2016;cwinkler;691;191000000000000,00;8180000000,00;765867970660147,00;
691;1633;July 12, 2016;crobert;691;98300000000000,00;;;
691;1622 2;May 10, 2016;cwinkler;691;191000000000000,00;8180000000,00;765867970660147,00;
691;1634;July 20, 2016;crobert;691;697000000000,00;18300000000,00;1249267759562,84;
691;1635;July 21, 2016;crobert;691;39700000000000,00;8190000000,00;158993894993895,00;
692;1622 2;May 10, 2016;cwinkler;692;14000000000000,00;8180000000,00;56136919315403,40;
692;1633;July 12, 2016;crobert;692;7710000000000,00;;;
692;1622 2;May 10, 2016;cwinkler;692;14000000000000,00;8180000000,00;56136919315403,40;
692;1634;July 20, 2016;crobert;692;6400000000000,00;18300000000,00;11471038251366,10;
692;1635;July 21, 2016;crobert;692;6760000000000,00;8190000000,00;27073015873015,90;
693;1622 2;May 10, 2016;cwinkler;693;135000000000000,00;8180000000,00;541320293398533,00;
694;1623;May 19, 2016;cwinkler;694;1960000000000,00;10100000000,00;6365148514851,49;
695;1623;May 19, 2016;cwinkler;695;14300000000000,00;10100000000,00;46439603960396,00;
696;1623;May 19, 2016;cwinkler;696;55000000000000,00;10100000000,00;178613861386139,00;
697;1623;May 19, 2016;cwinkler;697;49600000000000,00;10100000000,00;161077227722772,00;
698;1623;May 19, 2016;cwinkler;698;19500000000000,00;10100000000,00;63326732673267,30;
699;1623;May 19, 2016;cwinkler;699;60300000000000,00;10100000000,00;195825742574257,00;
700;1623;May 19, 2016;cwinkler;700;141000000000000,00;10100000000,00;457900990099010,00;
701;1623;May 19, 2016;cwinkler;701;596000000000000,00;10100000000,00;1935524752475250,00;
702;1624;May 25, 2016;crobert;702;936000000000000,00;36800000000,00;834260869565217,00;
703;1624;May 25, 2016;crobert;703;65600000000000,00;36800000000,00;58469565217391,30;
704;1624;May 25, 2016;crobert;704;312000000000000,00;36800000000,00;278086956521739,00;
705;1624;May 25, 2016;crobert;705;547000000000000,00;36800000000,00;487543478260870,00;
706;1625;June 1, 2016;crobert;706;106000000000000,00;265000000000,00;13120000000000,00;
707;1625;June 1, 2016;crobert;707;44600000000000,00;265000000000,00;5520301886792,45;
707;1645;October 5, 2016;crobert;707;2880000000000,00;34000000000,00;2778352941176,47;
708;1625;June 1, 2016;crobert;708;653000000000000,00;265000000000,00;80824150943396,20;
709;1625;June 1, 2016;crobert;709;689000000000000,00;265000000000,00;85280000000000,00;
710;1626;June 9, 2016;crobert;710;2580000000000,00;5820000000,00;14540206185567,00;
710;1627;June 16, 2016;crobert;710;2360000000000,00;13000000000,00;5954461538461,54;
711;1626;June 9, 2016;crobert;711;290000000000000,00;5820000000,00;1634364261168380,00;
711;1627;June 16, 2016;crobert;711;106000000000000,00;13000000000,00;267446153846154,00;
712;1626;June 9, 2016;crobert;712;25800000000000,00;5820000000,00;145402061855670,00;
712;1627;June 16, 2016;crobert;712;11300000000000,00;13000000000,00;28510769230769,20;
713;1626;June 9, 2016;crobert;713;57300000000000,00;5820000000,00;322927835051546,00;
713;1627;June 16, 2016;crobert;713;22100000000000,00;13000000000,00;55760000000000,00;
714;1626;June 9, 2016;crobert;714;14400000000000,00;5820000000,00;81154639175257,70;
714;1627;June 16, 2016;crobert;714;7440000000000,00;13000000000,00;18771692307692,30;
715;1626;June 9, 2016;crobert;715;193000000000000,00;5820000000,00;1087697594501720,00;
715;1627;June 16, 2016;crobert;715;71300000000000,00;13000000000,00;179895384615385,00;
716;1628;June 16, 2016;crobert;716;27500000000000,00;10300000000,00;87572815533980,60;
717;1628;June 16, 2016;crobert;717;19400000000000,00;10300000000,00;61778640776699,00;
718;1628;June 16, 2016;crobert;718;37800000000000,00;10300000000,00;120372815533981,00;
719;1628;June 16, 2016;crobert;719;18800000000000,00;10300000000,00;59867961165048,50;
719;1645;October 5, 2016;crobert;719;5420000000000,00;34000000000,00;5228705882352,94;
720;1628;June 16, 2016;crobert;720;179000000000000,00;10300000000,00;570019417475728,00;
721;1629;July 30, 2016;jmurat;721;;;;
721;1630;July 4, 2016;cwinkler;721;18200000000,00;53300000000,00;;
721;1632;July 8, 2016;crobert;721;;6340000000,00;32800000000,00;
721;1633;July 12, 2016;crobert;721;;;;
721;1637;July 21, 2016;crobert;721;7580000000,00;6210000000,00;40036070853,46;
722;1629;July 30, 2016;jmurat;722;;;;
722;1630;July 4, 2016;cwinkler;722;26700000000,00;53300000000,00;;
722;1632;July 8, 2016;crobert;722;462000000000,00;6340000000,00;2390157728706,62;
722;1637;July 21, 2016;crobert;722;12100000000,00;6210000000,00;63909822866,34;
723;1629;July 30, 2016;jmurat;723;;;;
723;1630;July 4, 2016;cwinkler;723;17000000000,00;53300000000,00;;
723;1632;July 8, 2016;crobert;723;;6340000000,00;;
723;1634;July 20, 2016;crobert;723;28100000000,00;18300000000,00;50365027322,40;
723;1635;July 21, 2016;crobert;723;11400000000,00;8190000000,00;45655677655,68;
723;1636;July 21, 2016;crobert;723;7900000000,00;16600000000,00;15609638554,22;
724;1629;July 30, 2016;jmurat;724;;;;
724;1630;July 4, 2016;cwinkler;724;66900000000,00;53300000000,00;;
724;1632;July 8, 2016;crobert;724;;6340000000,00;;
724;1634;July 20, 2016;crobert;724;27700000000,00;18300000000,00;49648087431,69;
724;1635;July 21, 2016;crobert;724;27700000000,00;8190000000,00;110935286935,29;
724;1636;July 21, 2016;crobert;724;15500000000,00;16600000000,00;30626506024,10;
725;1629;July 30, 2016;jmurat;725;;;;
725;1630;July 4, 2016;cwinkler;725;6420000000000,00;53300000000,00;3950769230769,23;
725;1632;July 8, 2016;crobert;725;3050000000000,00;6340000000,00;15779179810725,60;
725;1634;July 20, 2016;crobert;725;856000000000,00;18300000000,00;1534251366120,22;
725;1635;July 21, 2016;crobert;725;1520000000000,00;8190000000,00;6087423687423,69;
725;1636;July 21, 2016;crobert;725;605000000000,00;16600000000,00;1195421686746,99;
726;1629;July 30, 2016;jmurat;726;;;;
726;1630;July 4, 2016;cwinkler;726;9170000000000,00;53300000000,00;5643076923076,92;
726;1632;July 8, 2016;crobert;726;1020000000000,00;6340000000,00;5276971608832,81;
726;1634;July 20, 2016;crobert;726;488000000000,00;18300000000,00;874666666666,67;
726;1635;July 21, 2016;crobert;726;748000000000,00;8190000000,00;2995653235653,24;
726;1636;July 21, 2016;crobert;726;405000000000,00;16600000000,00;800240963855,42;
727;1629;July 30, 2016;jmurat;727;;;;
727;1630;July 4, 2016;cwinkler;727;15700000000000000,00;53300000000,00;9661538461538460,00;
727;1632;July 8, 2016;crobert;727;1320000000000000,00;6340000000,00;;
727;1634;July 20, 2016;crobert;727;358000000000000,00;18300000000,00;641661202185792,00;
727;1635;July 21, 2016;crobert;727;378000000000000,00;8190000000,00;1513846153846150,00;
727;1636;July 21, 2016;crobert;727;248000000000000,00;16600000000,00;490024096385542,00;
728;1629;July 30, 2016;jmurat;728;;;;
728;1630;July 4, 2016;cwinkler;728;18000000000000000,00;53300000000,00;11076923076923100,00;
728;1632;July 8, 2016;crobert;728;1630000000000000,00;6340000000,00;8432807570977920,00;
728;1634;July 20, 2016;crobert;728;581000000000000,00;18300000000,00;1041355191256830,00;
728;1636;July 21, 2016;crobert;728;397000000000000,00;16600000000,00;784433734939759,00;
729;1631;July 7, 2016;crobert;729;476000000000,00;95900000000,00;162802919708,03;
729;1633;July 12, 2016;crobert;729;312000000000,00;;;
729;1637;July 21, 2016;crobert;729;309000000000,00;6210000000,00;1632077294685,99;
730;1631;July 7, 2016;crobert;730;1590000000000,00;95900000000,00;543816475495,31;
730;1633;July 12, 2016;crobert;730;677000000000,00;;;
730;1637;July 21, 2016;crobert;730;372000000000,00;6210000000,00;1964830917874,40;
731;1631;July 7, 2016;crobert;731;54400000000,00;95900000000,00;18606047966,63;
731;1637;July 21, 2016;crobert;731;7010000000,00;6210000000,00;37025442834,14;
732;1631;July 7, 2016;crobert;732;3490000000000,00;95900000000,00;1193660062565,17;
732;1637;July 21, 2016;crobert;732;6420000000000,00;6210000000,00;33909178743961,40;
733;1631;July 7, 2016;crobert;733;64000000000000,00;95900000000,00;21889468196037,50;
733;1637;July 21, 2016;crobert;733;49500000000000,00;6210000000,00;261449275362319,00;
734;1631;July 7, 2016;crobert;734;137000000000000,00;95900000000,00;46857142857142,90;
734;1637;July 21, 2016;crobert;734;59900000000000,00;6210000000,00;316380032206119,00;
735;1631;July 7, 2016;crobert;735;135000000000000,00;95900000000,00;46173096976016,70;
735;1636;July 21, 2016;crobert;735;36500000000000,00;16600000000,00;72120481927710,80;
736;1636;July 21, 2016;crobert;736;12100000000000,00;16600000000,00;23908433734939,80;
737;1636;July 21, 2016;crobert;737;4030000000000,00;16600000000,00;7962891566265,06;
738;1637;July 21, 2016;crobert;738;5280000000000,00;6210000000,00;27887922705314,00;
739;1637;July 21, 2016;crobert;739;4400000000000,00;6210000000,00;23239935587761,70;
740;1636;July 21, 2016;crobert;740;5660000000000,00;16600000000,00;11183614457831,30;
741;1637;July 21, 2016;crobert;741;141000000000000,00;6210000000,00;744734299516908,00;
741;1701;January 11, 2016;crobert;741;79100000000000,00;5510000000,00;470867513611615,00;
741;1702;January 11, 2016;crobert;741;152000000000000,00;8810000000,00;565902383654937,00;
742;1637;July 21, 2016;crobert;742;580000000000000,00;6210000000,00;3063446054750400,00;
742;1701;January 11, 2016;crobert;742;250000000000000,00;5510000000,00;1488203266787660,00;
742;1702;January 11, 2016;crobert;742;639000000000000,00;8810000000,00;2379023836549380,00;
743;1636;July 21, 2016;crobert;743;2690000000000,00;16600000000,00;5315180722891,57;
743;1637;July 21, 2016;crobert;743;2830000000000,00;6210000000,00;14947504025764,90;
744;1636;July 21, 2016;crobert;744;21600000000000,00;16600000000,00;42679518072289,20;
745;1636;July 21, 2016;crobert;745;48500000000000,00;16600000000,00;95831325301204,80;
